trip_id,arrival_time,stop_id,sequence_id,departure_time
MC_11,2023-03-21 09:08:00,M_12,2,2023-03-21 09:08:00
MC_11,2023-03-21 09:11:00,M_11,3,2023-03-21 09:11:00
MC_11,2023-03-21 09:17:00,M_10,4,2023-03-21 09:17:00
MC_11,2023-03-21 09:23:00,M_9,5,2023-03-21 09:23:00
MC_11,2023-03-21 09:28:00,M_8,6,2023-03-21 09:28:00
MC_11,2023-03-21 09:34:00,M_7,7,2023-03-21 09:34:00
MC_11,2023-03-21 09:37:00,M_6,8,2023-03-21 09:37:00
MC_11,2023-03-21 09:41:00,M_5,9,2023-03-21 09:41:00
MC_11,2023-03-21 09:44:00,M_4,10,2023-03-21 09:44:00
MC_11,2023-03-21 09:46:00,M_3,11,2023-03-21 09:46:00
MC_11,2023-03-21 09:50:00,M_2,12,2023-03-21 09:50:00
MC_11,2023-03-21 09:53:00,M_1,13,2023-03-21 09:53:00
MC_12,2023-03-21 09:15:00,M_14,0,2023-03-21 09:15:00
MC_12,2023-03-21 09:18:00,M_13,1,2023-03-21 09:18:00
MC_12,2023-03-21 09:23:00,M_12,2,2023-03-21 09:23:00
MC_12,2023-03-21 09:26:00,M_11,3,2023-03-21 09:26:00
MC_12,2023-03-21 09:32:00,M_10,4,2023-03-21 09:32:00
MC_12,2023-03-21 09:38:00,M_9,5,2023-03-21 09:38:00
MC_12,2023-03-21 09:43:00,M_8,6,2023-03-21 09:43:00
MC_12,2023-03-21 09:49:00,M_7,7,2023-03-21 09:49:00
MC_12,2023-03-21 09:52:00,M_6,8,2023-03-21 09:52:00
MC_12,2023-03-21 09:56:00,M_5,9,2023-03-21 09:56:00
MC_12,2023-03-21 09:59:00,M_4,10,2023-03-21 09:59:00
MC_12,2023-03-21 10:01:00,M_3,11,2023-03-21 10:01:00
MC_12,2023-03-21 10:05:00,M_2,12,2023-03-21 10:05:00
MC_12,2023-03-21 10:08:00,M_1,13,2023-03-21 10:08:00
MC_13,2023-03-21 09:30:00,M_14,0,2023-03-21 09:30:00
MC_13,2023-03-21 09:33:00,M_13,1,2023-03-21 09:33:00
MC_13,2023-03-21 09:38:00,M_12,2,2023-03-21 09:38:00
MC_13,2023-03-21 09:41:00,M_11,3,2023-03-21 09:41:00
MC_13,2023-03-21 09:47:00,M_10,4,2023-03-21 09:47:00
MC_13,2023-03-21 09:53:00,M_9,5,2023-03-21 09:53:00
MC_13,2023-03-21 09:58:00,M_8,6,2023-03-21 09:58:00
MC_13,2023-03-21 10:04:00,M_7,7,2023-03-21 10:04:00
MC_13,2023-03-21 10:07:00,M_6,8,2023-03-21 10:07:00
MC_13,2023-03-21 10:11:00,M_5,9,2023-03-21 10:11:00
MC_13,2023-03-21 10:14:00,M_4,10,2023-03-21 10:14:00
MC_13,2023-03-21 10:16:00,M_3,11,2023-03-21 10:16:00
MC_13,2023-03-21 10:20:00,M_2,12,2023-03-21 10:20:00
MC_13,2023-03-21 10:23:00,M_1,13,2023-03-21 10:23:00
MC_14,2023-03-21 09:45:00,M_14,0,2023-03-21 09:45:00
MC_14,2023-03-21 09:48:00,M_13,1,2023-03-21 09:48:00
MC_14,2023-03-21 09:53:00,M_12,2,2023-03-21 09:53:00
MC_14,2023-03-21 09:56:00,M_11,3,2023-03-21 09:56:00
MC_14,2023-03-21 10:02:00,M_10,4,2023-03-21 10:02:00
MC_14,2023-03-21 10:08:00,M_9,5,2023-03-21 10:08:00
MC_14,2023-03-21 10:13:00,M_8,6,2023-03-21 10:13:00
MC_14,2023-03-21 10:19:00,M_7,7,2023-03-21 10:19:00
MC_14,2023-03-21 10:22:00,M_6,8,2023-03-21 10:22:00
MC_14,2023-03-21 10:26:00,M_5,9,2023-03-21 10:26:00
MC_14,2023-03-21 10:29:00,M_4,10,2023-03-21 10:29:00
MC_14,2023-03-21 10:31:00,M_3,11,2023-03-21 10:31:00
MC_14,2023-03-21 10:35:00,M_2,12,2023-03-21 10:35:00
MC_14,2023-03-21 10:38:00,M_1,13,2023-03-21 10:38:00
MC_15,2023-03-21 10:00:00,M_14,0,2023-03-21 10:00:00
MC_15,2023-03-21 10:03:00,M_13,1,2023-03-21 10:03:00
MC_15,2023-03-21 10:08:00,M_12,2,2023-03-21 10:08:00
MC_15,2023-03-21 10:11:00,M_11,3,2023-03-21 10:11:00
MC_15,2023-03-21 10:17:00,M_10,4,2023-03-21 10:17:00
MC_15,2023-03-21 10:23:00,M_9,5,2023-03-21 10:23:00
MC_15,2023-03-21 10:28:00,M_8,6,2023-03-21 10:28:00
MC_15,2023-03-21 10:34:00,M_7,7,2023-03-21 10:34:00
MC_15,2023-03-21 10:37:00,M_6,8,2023-03-21 10:37:00
MC_15,2023-03-21 10:41:00,M_5,9,2023-03-21 10:41:00
MC_15,2023-03-21 10:44:00,M_4,10,2023-03-21 10:44:00
MC_15,2023-03-21 10:46:00,M_3,11,2023-03-21 10:46:00
MC_15,2023-03-21 10:50:00,M_2,12,2023-03-21 10:50:00
MC_15,2023-03-21 10:53:00,M_1,13,2023-03-21 10:53:00
MC_16,2023-03-21 10:20:00,M_14,0,2023-03-21 10:20:00
MC_16,2023-03-21 10:23:00,M_13,1,2023-03-21 10:23:00
MC_16,2023-03-21 10:28:00,M_12,2,2023-03-21 10:28:00
MC_16,2023-03-21 10:31:00,M_11,3,2023-03-21 10:31:00
MC_16,2023-03-21 10:37:00,M_10,4,2023-03-21 10:37:00
MC_16,2023-03-21 10:43:00,M_9,5,2023-03-21 10:43:00
MC_16,2023-03-21 10:48:00,M_8,6,2023-03-21 10:48:00
MC_16,2023-03-21 10:54:00,M_7,7,2023-03-21 10:54:00
MC_16,2023-03-21 10:57:00,M_6,8,2023-03-21 10:57:00
MC_16,2023-03-21 11:01:00,M_5,9,2023-03-21 11:01:00
MC_16,2023-03-21 11:04:00,M_4,10,2023-03-21 11:04:00
MC_16,2023-03-21 11:06:00,M_3,11,2023-03-21 11:06:00
MC_16,2023-03-21 11:10:00,M_2,12,2023-03-21 11:10:00
MC_16,2023-03-21 11:13:00,M_1,13,2023-03-21 11:13:00
MC_17,2023-03-21 10:40:00,M_14,0,2023-03-21 10:40:00
MC_17,2023-03-21 10:43:00,M_13,1,2023-03-21 10:43:00
MC_17,2023-03-21 10:48:00,M_12,2,2023-03-21 10:48:00
MC_17,2023-03-21 10:51:00,M_11,3,2023-03-21 10:51:00
MC_17,2023-03-21 10:57:00,M_10,4,2023-03-21 10:57:00
MC_17,2023-03-21 11:03:00,M_9,5,2023-03-21 11:03:00
MC_17,2023-03-21 11:08:00,M_8,6,2023-03-21 11:08:00
MC_17,2023-03-21 11:14:00,M_7,7,2023-03-21 11:14:00
MC_17,2023-03-21 11:17:00,M_6,8,2023-03-21 11:17:00
MC_17,2023-03-21 11:21:00,M_5,9,2023-03-21 11:21:00
MC_17,2023-03-21 11:24:00,M_4,10,2023-03-21 11:24:00
MC_17,2023-03-21 11:26:00,M_3,11,2023-03-21 11:26:00
MC_17,2023-03-21 11:30:00,M_2,12,2023-03-21 11:30:00
MC_17,2023-03-21 11:33:00,M_1,13,2023-03-21 11:33:00
MC_18,2023-03-21 11:00:00,M_14,0,2023-03-21 11:00:00
MC_18,2023-03-21 11:03:00,M_13,1,2023-03-21 11:03:00
MC_18,2023-03-21 11:08:00,M_12,2,2023-03-21 11:08:00
MC_18,2023-03-21 11:11:00,M_11,3,2023-03-21 11:11:00
MC_18,2023-03-21 11:17:00,M_10,4,2023-03-21 11:17:00
MC_18,2023-03-21 11:23:00,M_9,5,2023-03-21 11:23:00
MC_18,2023-03-21 11:28:00,M_8,6,2023-03-21 11:28:00
MC_18,2023-03-21 11:34:00,M_7,7,2023-03-21 11:34:00
MC_18,2023-03-21 11:37:00,M_6,8,2023-03-21 11:37:00
MC_18,2023-03-21 11:41:00,M_5,9,2023-03-21 11:41:00
MC_18,2023-03-21 11:44:00,M_4,10,2023-03-21 11:44:00
MC_18,2023-03-21 11:46:00,M_3,11,2023-03-21 11:46:00
MC_18,2023-03-21 11:50:00,M_2,12,2023-03-21 11:50:00
MC_18,2023-03-21 11:53:00,M_1,13,2023-03-21 11:53:00
MC_19,2023-03-21 11:30:00,M_14,0,2023-03-21 11:30:00
MC_19,2023-03-21 11:33:00,M_13,1,2023-03-21 11:33:00
MC_19,2023-03-21 11:38:00,M_12,2,2023-03-21 11:38:00
MC_19,2023-03-21 11:41:00,M_11,3,2023-03-21 11:41:00
MC_19,2023-03-21 11:47:00,M_10,4,2023-03-21 11:47:00
MC_19,2023-03-21 11:53:00,M_9,5,2023-03-21 11:53:00
MC_19,2023-03-21 11:58:00,M_8,6,2023-03-21 11:58:00
MC_19,2023-03-21 12:04:00,M_7,7,2023-03-21 12:04:00
MC_19,2023-03-21 12:07:00,M_6,8,2023-03-21 12:07:00
MC_19,2023-03-21 12:11:00,M_5,9,2023-03-21 12:11:00
MC_19,2023-03-21 12:14:00,M_4,10,2023-03-21 12:14:00
MC_19,2023-03-21 12:16:00,M_3,11,2023-03-21 12:16:00
MC_19,2023-03-21 12:20:00,M_2,12,2023-03-21 12:20:00
MC_19,2023-03-21 12:23:00,M_1,13,2023-03-21 12:23:00
MC_20,2023-03-21 12:00:00,M_14,0,2023-03-21 12:00:00
MC_20,2023-03-21 12:03:00,M_13,1,2023-03-21 12:03:00
MC_20,2023-03-21 12:08:00,M_12,2,2023-03-21 12:08:00
MC_20,2023-03-21 12:11:00,M_11,3,2023-03-21 12:11:00
MC_20,2023-03-21 12:17:00,M_10,4,2023-03-21 12:17:00
MC_20,2023-03-21 12:23:00,M_9,5,2023-03-21 12:23:00
MC_20,2023-03-21 12:28:00,M_8,6,2023-03-21 12:28:00
MC_20,2023-03-21 12:34:00,M_7,7,2023-03-21 12:34:00
MC_20,2023-03-21 12:37:00,M_6,8,2023-03-21 12:37:00
MC_20,2023-03-21 12:41:00,M_5,9,2023-03-21 12:41:00
MC_20,2023-03-21 12:44:00,M_4,10,2023-03-21 12:44:00
MC_20,2023-03-21 12:46:00,M_3,11,2023-03-21 12:46:00
MC_20,2023-03-21 12:50:00,M_2,12,2023-03-21 12:50:00
MC_20,2023-03-21 12:53:00,M_1,13,2023-03-21 12:53:00
MC_21,2023-03-21 12:30:00,M_14,0,2023-03-21 12:30:00
MC_21,2023-03-21 12:33:00,M_13,1,2023-03-21 12:33:00
MC_21,2023-03-21 12:38:00,M_12,2,2023-03-21 12:38:00
MC_21,2023-03-21 12:41:00,M_11,3,2023-03-21 12:41:00
MC_21,2023-03-21 12:47:00,M_10,4,2023-03-21 12:47:00
MC_21,2023-03-21 12:53:00,M_9,5,2023-03-21 12:53:00
MC_21,2023-03-21 12:58:00,M_8,6,2023-03-21 12:58:00
MC_21,2023-03-21 13:04:00,M_7,7,2023-03-21 13:04:00
MC_21,2023-03-21 13:07:00,M_6,8,2023-03-21 13:07:00
MC_21,2023-03-21 13:11:00,M_5,9,2023-03-21 13:11:00
MC_21,2023-03-21 13:14:00,M_4,10,2023-03-21 13:14:00
MC_21,2023-03-21 13:16:00,M_3,11,2023-03-21 13:16:00
MC_21,2023-03-21 13:20:00,M_2,12,2023-03-21 13:20:00
MC_21,2023-03-21 13:23:00,M_1,13,2023-03-21 13:23:00
MC_22,2023-03-21 13:00:00,M_14,0,2023-03-21 13:00:00
MC_22,2023-03-21 13:03:00,M_13,1,2023-03-21 13:03:00
MC_22,2023-03-21 13:08:00,M_12,2,2023-03-21 13:08:00
MC_22,2023-03-21 13:11:00,M_11,3,2023-03-21 13:11:00
MC_22,2023-03-21 13:17:00,M_10,4,2023-03-21 13:17:00
MC_22,2023-03-21 13:23:00,M_9,5,2023-03-21 13:23:00
MC_22,2023-03-21 13:28:00,M_8,6,2023-03-21 13:28:00
MC_22,2023-03-21 13:34:00,M_7,7,2023-03-21 13:34:00
MC_22,2023-03-21 13:37:00,M_6,8,2023-03-21 13:37:00
MC_22,2023-03-21 13:41:00,M_5,9,2023-03-21 13:41:00
MC_22,2023-03-21 13:44:00,M_4,10,2023-03-21 13:44:00
MC_22,2023-03-21 13:46:00,M_3,11,2023-03-21 13:46:00
MC_22,2023-03-21 13:50:00,M_2,12,2023-03-21 13:50:00
MC_22,2023-03-21 13:53:00,M_1,13,2023-03-21 13:53:00
MC_23,2023-03-21 14:00:00,M_14,0,2023-03-21 14:00:00
MC_23,2023-03-21 14:03:00,M_13,1,2023-03-21 14:03:00
MC_23,2023-03-21 14:08:00,M_12,2,2023-03-21 14:08:00
MC_23,2023-03-21 14:11:00,M_11,3,2023-03-21 14:11:00
MC_23,2023-03-21 14:17:00,M_10,4,2023-03-21 14:17:00
MC_23,2023-03-21 14:23:00,M_9,5,2023-03-21 14:23:00
MC_23,2023-03-21 14:28:00,M_8,6,2023-03-21 14:28:00
MC_23,2023-03-21 14:34:00,M_7,7,2023-03-21 14:34:00
MC_23,2023-03-21 14:37:00,M_6,8,2023-03-21 14:37:00
MC_23,2023-03-21 14:41:00,M_5,9,2023-03-21 14:41:00
MC_23,2023-03-21 14:44:00,M_4,10,2023-03-21 14:44:00
MC_23,2023-03-21 14:46:00,M_3,11,2023-03-21 14:46:00
MC_23,2023-03-21 14:50:00,M_2,12,2023-03-21 14:50:00
MC_23,2023-03-21 14:53:00,M_1,13,2023-03-21 14:53:00
MC_24,2023-03-21 14:30:00,M_14,0,2023-03-21 14:30:00
MC_24,2023-03-21 14:33:00,M_13,1,2023-03-21 14:33:00
MC_24,2023-03-21 14:38:00,M_12,2,2023-03-21 14:38:00
MC_24,2023-03-21 14:41:00,M_11,3,2023-03-21 14:41:00
MC_24,2023-03-21 14:47:00,M_10,4,2023-03-21 14:47:00
MC_24,2023-03-21 14:53:00,M_9,5,2023-03-21 14:53:00
MC_24,2023-03-21 14:58:00,M_8,6,2023-03-21 14:58:00
MC_24,2023-03-21 15:04:00,M_7,7,2023-03-21 15:04:00
MC_24,2023-03-21 15:07:00,M_6,8,2023-03-21 15:07:00
MC_24,2023-03-21 15:11:00,M_5,9,2023-03-21 15:11:00
MC_24,2023-03-21 15:14:00,M_4,10,2023-03-21 15:14:00
MC_24,2023-03-21 15:16:00,M_3,11,2023-03-21 15:16:00
MC_24,2023-03-21 15:20:00,M_2,12,2023-03-21 15:20:00
MC_24,2023-03-21 15:23:00,M_1,13,2023-03-21 15:23:00
MC_25,2023-03-21 15:00:00,M_14,0,2023-03-21 15:00:00
MC_25,2023-03-21 15:03:00,M_13,1,2023-03-21 15:03:00
MC_25,2023-03-21 15:08:00,M_12,2,2023-03-21 15:08:00
MC_25,2023-03-21 15:11:00,M_11,3,2023-03-21 15:11:00
MC_25,2023-03-21 15:17:00,M_10,4,2023-03-21 15:17:00
MC_25,2023-03-21 15:23:00,M_9,5,2023-03-21 15:23:00
MC_25,2023-03-21 15:28:00,M_8,6,2023-03-21 15:28:00
MC_25,2023-03-21 15:34:00,M_7,7,2023-03-21 15:34:00
MC_25,2023-03-21 15:37:00,M_6,8,2023-03-21 15:37:00
MC_25,2023-03-21 15:41:00,M_5,9,2023-03-21 15:41:00
MC_25,2023-03-21 15:44:00,M_4,10,2023-03-21 15:44:00
MC_25,2023-03-21 15:46:00,M_3,11,2023-03-21 15:46:00
MC_25,2023-03-21 15:50:00,M_2,12,2023-03-21 15:50:00
MC_25,2023-03-21 15:53:00,M_1,13,2023-03-21 15:53:00
MC_26,2023-03-21 15:30:00,M_14,0,2023-03-21 15:30:00
MC_26,2023-03-21 15:33:00,M_13,1,2023-03-21 15:33:00
MC_26,2023-03-21 15:38:00,M_12,2,2023-03-21 15:38:00
MC_26,2023-03-21 15:41:00,M_11,3,2023-03-21 15:41:00
MC_26,2023-03-21 15:47:00,M_10,4,2023-03-21 15:47:00
MC_26,2023-03-21 15:53:00,M_9,5,2023-03-21 15:53:00
MC_26,2023-03-21 15:58:00,M_8,6,2023-03-21 15:58:00
MC_26,2023-03-21 16:04:00,M_7,7,2023-03-21 16:04:00
MC_26,2023-03-21 16:07:00,M_6,8,2023-03-21 16:07:00
MC_26,2023-03-21 16:11:00,M_5,9,2023-03-21 16:11:00
MC_26,2023-03-21 16:14:00,M_4,10,2023-03-21 16:14:00
MC_26,2023-03-21 16:16:00,M_3,11,2023-03-21 16:16:00
MC_26,2023-03-21 16:20:00,M_2,12,2023-03-21 16:20:00
MC_26,2023-03-21 16:23:00,M_1,13,2023-03-21 16:23:00
MC_27,2023-03-21 16:00:00,M_14,0,2023-03-21 16:00:00
MC_27,2023-03-21 16:03:00,M_13,1,2023-03-21 16:03:00
MC_27,2023-03-21 16:08:00,M_12,2,2023-03-21 16:08:00
MC_27,2023-03-21 16:11:00,M_11,3,2023-03-21 16:11:00
MC_27,2023-03-21 16:17:00,M_10,4,2023-03-21 16:17:00
MC_27,2023-03-21 16:23:00,M_9,5,2023-03-21 16:23:00
MC_27,2023-03-21 16:28:00,M_8,6,2023-03-21 16:28:00
MC_27,2023-03-21 16:34:00,M_7,7,2023-03-21 16:34:00
MC_27,2023-03-21 16:37:00,M_6,8,2023-03-21 16:37:00
MC_27,2023-03-21 16:41:00,M_5,9,2023-03-21 16:41:00
MC_27,2023-03-21 16:44:00,M_4,10,2023-03-21 16:44:00
MC_27,2023-03-21 16:46:00,M_3,11,2023-03-21 16:46:00
MC_27,2023-03-21 16:50:00,M_2,12,2023-03-21 16:50:00
MC_27,2023-03-21 16:53:00,M_1,13,2023-03-21 16:53:00
MC_28,2023-03-21 16:20:00,M_14,0,2023-03-21 16:20:00
MC_28,2023-03-21 16:23:00,M_13,1,2023-03-21 16:23:00
MC_28,2023-03-21 16:28:00,M_12,2,2023-03-21 16:28:00
MC_28,2023-03-21 16:31:00,M_11,3,2023-03-21 16:31:00
MC_28,2023-03-21 16:37:00,M_10,4,2023-03-21 16:37:00
MC_28,2023-03-21 16:43:00,M_9,5,2023-03-21 16:43:00
MC_28,2023-03-21 16:48:00,M_8,6,2023-03-21 16:48:00
MC_28,2023-03-21 16:54:00,M_7,7,2023-03-21 16:54:00
MC_28,2023-03-21 16:57:00,M_6,8,2023-03-21 16:57:00
MC_28,2023-03-21 17:01:00,M_5,9,2023-03-21 17:01:00
MC_28,2023-03-21 17:04:00,M_4,10,2023-03-21 17:04:00
MC_28,2023-03-21 17:06:00,M_3,11,2023-03-21 17:06:00
MC_28,2023-03-21 17:10:00,M_2,12,2023-03-21 17:10:00
MC_28,2023-03-21 17:13:00,M_1,13,2023-03-21 17:13:00
MC_29,2023-03-21 16:40:00,M_14,0,2023-03-21 16:40:00
MC_29,2023-03-21 16:43:00,M_13,1,2023-03-21 16:43:00
MC_29,2023-03-21 16:48:00,M_12,2,2023-03-21 16:48:00
MC_29,2023-03-21 16:51:00,M_11,3,2023-03-21 16:51:00
MC_29,2023-03-21 16:57:00,M_10,4,2023-03-21 16:57:00
MC_29,2023-03-21 17:03:00,M_9,5,2023-03-21 17:03:00
MC_29,2023-03-21 17:08:00,M_8,6,2023-03-21 17:08:00
MC_29,2023-03-21 17:14:00,M_7,7,2023-03-21 17:14:00
MC_29,2023-03-21 17:17:00,M_6,8,2023-03-21 17:17:00
MC_29,2023-03-21 17:21:00,M_5,9,2023-03-21 17:21:00
MC_29,2023-03-21 17:24:00,M_4,10,2023-03-21 17:24:00
MC_29,2023-03-21 17:26:00,M_3,11,2023-03-21 17:26:00
MC_29,2023-03-21 17:30:00,M_2,12,2023-03-21 17:30:00
MC_29,2023-03-21 17:33:00,M_1,13,2023-03-21 17:33:00
MC_30,2023-03-21 17:00:00,M_14,0,2023-03-21 17:00:00
MC_30,2023-03-21 17:03:00,M_13,1,2023-03-21 17:03:00
MC_30,2023-03-21 17:08:00,M_12,2,2023-03-21 17:08:00
MC_30,2023-03-21 17:11:00,M_11,3,2023-03-21 17:11:00
MC_30,2023-03-21 17:17:00,M_10,4,2023-03-21 17:17:00
MC_30,2023-03-21 17:23:00,M_9,5,2023-03-21 17:23:00
MC_30,2023-03-21 17:28:00,M_8,6,2023-03-21 17:28:00
MC_30,2023-03-21 17:34:00,M_7,7,2023-03-21 17:34:00
MC_30,2023-03-21 17:37:00,M_6,8,2023-03-21 17:37:00
MC_30,2023-03-21 17:41:00,M_5,9,2023-03-21 17:41:00
MC_30,2023-03-21 17:44:00,M_4,10,2023-03-21 17:44:00
MC_30,2023-03-21 17:46:00,M_3,11,2023-03-21 17:46:00
MC_30,2023-03-21 17:50:00,M_2,12,2023-03-21 17:50:00
MC_30,2023-03-21 17:53:00,M_1,13,2023-03-21 17:53:00
MC_31,2023-03-21 17:15:00,M_14,0,2023-03-21 17:15:00
MC_31,2023-03-21 17:18:00,M_13,1,2023-03-21 17:18:00
MC_31,2023-03-21 17:23:00,M_12,2,2023-03-21 17:23:00
MC_31,2023-03-21 17:26:00,M_11,3,2023-03-21 17:26:00
MC_31,2023-03-21 17:32:00,M_10,4,2023-03-21 17:32:00
MC_31,2023-03-21 17:38:00,M_9,5,2023-03-21 17:38:00
MC_31,2023-03-21 17:43:00,M_8,6,2023-03-21 17:43:00
MC_31,2023-03-21 17:49:00,M_7,7,2023-03-21 17:49:00
MC_31,2023-03-21 17:52:00,M_6,8,2023-03-21 17:52:00
MC_31,2023-03-21 17:56:00,M_5,9,2023-03-21 17:56:00
MC_31,2023-03-21 17:59:00,M_4,10,2023-03-21 17:59:00
MC_31,2023-03-21 18:01:00,M_3,11,2023-03-21 18:01:00
MC_31,2023-03-21 18:05:00,M_2,12,2023-03-21 18:05:00
MC_31,2023-03-21 18:08:00,M_1,13,2023-03-21 18:08:00
MC_32,2023-03-21 17:30:00,M_14,0,2023-03-21 17:30:00
MC_32,2023-03-21 17:33:00,M_13,1,2023-03-21 17:33:00
MC_32,2023-03-21 17:38:00,M_12,2,2023-03-21 17:38:00
MC_32,2023-03-21 17:41:00,M_11,3,2023-03-21 17:41:00
MC_32,2023-03-21 17:47:00,M_10,4,2023-03-21 17:47:00
MC_32,2023-03-21 17:53:00,M_9,5,2023-03-21 17:53:00
MC_32,2023-03-21 17:58:00,M_8,6,2023-03-21 17:58:00
MC_32,2023-03-21 18:04:00,M_7,7,2023-03-21 18:04:00
MC_32,2023-03-21 18:07:00,M_6,8,2023-03-21 18:07:00
MC_32,2023-03-21 18:11:00,M_5,9,2023-03-21 18:11:00
MC_32,2023-03-21 18:14:00,M_4,10,2023-03-21 18:14:00
MC_32,2023-03-21 18:16:00,M_3,11,2023-03-21 18:16:00
MC_32,2023-03-21 18:20:00,M_2,12,2023-03-21 18:20:00
MC_32,2023-03-21 18:23:00,M_1,13,2023-03-21 18:23:00
MC_33,2023-03-21 17:45:00,M_14,0,2023-03-21 17:45:00
MC_33,2023-03-21 17:48:00,M_13,1,2023-03-21 17:48:00
MC_33,2023-03-21 17:53:00,M_12,2,2023-03-21 17:53:00
MC_33,2023-03-21 17:56:00,M_11,3,2023-03-21 17:56:00
MC_33,2023-03-21 18:02:00,M_10,4,2023-03-21 18:02:00
MC_33,2023-03-21 18:08:00,M_9,5,2023-03-21 18:08:00
MC_33,2023-03-21 18:13:00,M_8,6,2023-03-21 18:13:00
MC_33,2023-03-21 18:19:00,M_7,7,2023-03-21 18:19:00
MC_33,2023-03-21 18:22:00,M_6,8,2023-03-21 18:22:00
MC_33,2023-03-21 18:26:00,M_5,9,2023-03-21 18:26:00
MC_33,2023-03-21 18:29:00,M_4,10,2023-03-21 18:29:00
MC_33,2023-03-21 18:31:00,M_3,11,2023-03-21 18:31:00
MC_33,2023-03-21 18:35:00,M_2,12,2023-03-21 18:35:00
MC_33,2023-03-21 18:38:00,M_1,13,2023-03-21 18:38:00
MC_34,2023-03-21 18:00:00,M_14,0,2023-03-21 18:00:00
MC_34,2023-03-21 18:03:00,M_13,1,2023-03-21 18:03:00
MC_34,2023-03-21 18:08:00,M_12,2,2023-03-21 18:08:00
MC_34,2023-03-21 18:11:00,M_11,3,2023-03-21 18:11:00
MC_34,2023-03-21 18:17:00,M_10,4,2023-03-21 18:17:00
MC_34,2023-03-21 18:23:00,M_9,5,2023-03-21 18:23:00
MC_34,2023-03-21 18:28:00,M_8,6,2023-03-21 18:28:00
MC_34,2023-03-21 18:34:00,M_7,7,2023-03-21 18:34:00
MC_34,2023-03-21 18:37:00,M_6,8,2023-03-21 18:37:00
MC_34,2023-03-21 18:41:00,M_5,9,2023-03-21 18:41:00
MC_34,2023-03-21 18:44:00,M_4,10,2023-03-21 18:44:00
MC_34,2023-03-21 18:46:00,M_3,11,2023-03-21 18:46:00
MC_34,2023-03-21 18:50:00,M_2,12,2023-03-21 18:50:00
MC_34,2023-03-21 18:53:00,M_1,13,2023-03-21 18:53:00
MC_35,2023-03-21 18:15:00,M_14,0,2023-03-21 18:15:00
MC_35,2023-03-21 18:18:00,M_13,1,2023-03-21 18:18:00
MC_35,2023-03-21 18:23:00,M_12,2,2023-03-21 18:23:00
MC_35,2023-03-21 18:26:00,M_11,3,2023-03-21 18:26:00
MC_35,2023-03-21 18:32:00,M_10,4,2023-03-21 18:32:00
MC_35,2023-03-21 18:38:00,M_9,5,2023-03-21 18:38:00
MC_35,2023-03-21 18:43:00,M_8,6,2023-03-21 18:43:00
MC_35,2023-03-21 18:49:00,M_7,7,2023-03-21 18:49:00
MC_35,2023-03-21 18:52:00,M_6,8,2023-03-21 18:52:00
MC_35,2023-03-21 18:56:00,M_5,9,2023-03-21 18:56:00
MC_35,2023-03-21 18:59:00,M_4,10,2023-03-21 18:59:00
MC_35,2023-03-21 19:01:00,M_3,11,2023-03-21 19:01:00
MC_35,2023-03-21 19:05:00,M_2,12,2023-03-21 19:05:00
MC_35,2023-03-21 19:08:00,M_1,13,2023-03-21 19:08:00
MC_36,2023-03-21 18:30:00,M_14,0,2023-03-21 18:30:00
MC_36,2023-03-21 18:33:00,M_13,1,2023-03-21 18:33:00
MC_36,2023-03-21 18:38:00,M_12,2,2023-03-21 18:38:00
MC_36,2023-03-21 18:41:00,M_11,3,2023-03-21 18:41:00
MC_36,2023-03-21 18:47:00,M_10,4,2023-03-21 18:47:00
MC_36,2023-03-21 18:53:00,M_9,5,2023-03-21 18:53:00
MC_36,2023-03-21 18:58:00,M_8,6,2023-03-21 18:58:00
MC_36,2023-03-21 19:04:00,M_7,7,2023-03-21 19:04:00
MC_36,2023-03-21 19:07:00,M_6,8,2023-03-21 19:07:00
MC_36,2023-03-21 19:11:00,M_5,9,2023-03-21 19:11:00
MC_36,2023-03-21 19:14:00,M_4,10,2023-03-21 19:14:00
MC_36,2023-03-21 19:16:00,M_3,11,2023-03-21 19:16:00
MC_36,2023-03-21 19:20:00,M_2,12,2023-03-21 19:20:00
MC_36,2023-03-21 19:23:00,M_1,13,2023-03-21 19:23:00
MC_37,2023-03-21 18:45:00,M_14,0,2023-03-21 18:45:00
MC_37,2023-03-21 18:48:00,M_13,1,2023-03-21 18:48:00
MC_37,2023-03-21 18:53:00,M_12,2,2023-03-21 18:53:00
MC_37,2023-03-21 18:56:00,M_11,3,2023-03-21 18:56:00
MC_37,2023-03-21 19:02:00,M_10,4,2023-03-21 19:02:00
MC_37,2023-03-21 19:08:00,M_9,5,2023-03-21 19:08:00
MC_37,2023-03-21 19:13:00,M_8,6,2023-03-21 19:13:00
MC_37,2023-03-21 19:19:00,M_7,7,2023-03-21 19:19:00
MC_37,2023-03-21 19:22:00,M_6,8,2023-03-21 19:22:00
MC_37,2023-03-21 19:26:00,M_5,9,2023-03-21 19:26:00
MC_37,2023-03-21 19:29:00,M_4,10,2023-03-21 19:29:00
MC_37,2023-03-21 19:31:00,M_3,11,2023-03-21 19:31:00
MC_37,2023-03-21 19:35:00,M_2,12,2023-03-21 19:35:00
MC_37,2023-03-21 19:38:00,M_1,13,2023-03-21 19:38:00
MC_38,2023-03-21 19:00:00,M_14,0,2023-03-21 19:00:00
